failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
FAIL_02265,pipeline_controller,error,0,6,4,3,Pipeline stall signal deasserted too early during hazard condition,2
FAIL_02266,pipeline_controller,warning,5,5,2,2,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_02267,alu,error,9,6,3,4,ALU opcode decode produced unexpected result on signed multiply path,2
FAIL_02268,cache_controller,error,3,6,2,4,Cache controller reported coherence state violation during eviction sequence,2
FAIL_02269,dma,fatal,11,9,3,5,DMA completion interrupt was not asserted after block copy,1
FAIL_02270,pcie,warning,4,2,3,2,PCIe TLP header mismatch detected by protocol monitor,3
FAIL_02271,branch_predictor,fatal,12,9,5,3,Branch predictor accuracy dropped below threshold in loop stress test,1
FAIL_02272,dram_interface,warning,6,4,0,1,DRAM interface read leveling mismatch flagged by checker,3
FAIL_02273,memory_controller,fatal,15,9,5,3,Memory controller arbitration granted illegal transaction ordering,1
FAIL_02274,pipeline_controller,fatal,8,7,5,4,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_02275,memory_controller,error,1,7,3,4,Memory controller timing constraint violation observed in burst access,2
FAIL_02276,uart,error,9,7,3,3,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_02277,dma,warning,3,5,0,1,DMA burst transfer count mismatched expected payload length,3
FAIL_02278,pcie,error,8,7,1,4,PCIe completion timeout observed for posted transaction replay,2
FAIL_02279,pipeline_controller,error,13,9,3,4,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_02280,dma,error,10,6,2,4,DMA completion interrupt was not asserted after block copy,2
FAIL_02281,alu,error,8,3,2,4,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_02282,pcie,error,10,4,2,2,PCIe completion timeout observed for posted transaction replay,2
FAIL_02283,dma,warning,5,2,2,2,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_02284,uart,warning,1,6,0,2,UART RX FIFO overflow triggered mismatch in serial regression,3
FAIL_02285,dram_interface,warning,5,6,0,1,DRAM interface command queue underflow hit during stress test,3
FAIL_02286,alu,error,1,1,3,4,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_02287,uart,warning,4,3,0,2,UART baud generator drift exceeded acceptable tolerance in simulation,3
FAIL_02288,cache_controller,error,7,7,3,3,Cache dirty line writeback ordering failed scoreboard comparison,2
FAIL_02289,branch_predictor,error,6,3,1,3,Branch predictor produced incorrect target for speculative branch,2
FAIL_02290,uart,error,6,5,3,4,UART RX FIFO overflow triggered mismatch in serial regression,2
FAIL_02291,uart,fatal,10,8,4,4,UART baud generator drift exceeded acceptable tolerance in simulation,1
FAIL_02292,pipeline_controller,error,15,5,5,4,Pipeline stall signal deasserted too early during hazard condition,2
FAIL_02293,pipeline_controller,warning,3,4,2,2,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_02294,alu,error,5,8,1,2,ALU result mismatch against reference model at execute stage,2
FAIL_02295,alu,error,5,8,3,2,ALU opcode decode produced unexpected result on signed multiply path,2
FAIL_02296,interrupt_controller,fatal,11,6,5,4,Interrupt controller dropped pending interrupt during nested service,1
FAIL_02297,dma,error,7,5,4,3,DMA descriptor fetch returned misaligned address in transfer path,2
FAIL_02298,cache_controller,warning,1,2,2,2,Cache controller reported coherence state violation during eviction sequence,3
FAIL_02299,dma,error,7,6,5,5,DMA descriptor fetch returned misaligned address in transfer path,2
FAIL_02300,memory_controller,warning,4,5,0,2,Memory controller returned stale read data after refresh window,3
FAIL_02301,branch_predictor,error,6,7,3,3,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_02302,pcie,fatal,5,7,5,4,PCIe link training failed to reach expected LTSSM state,1
FAIL_02303,dram_interface,error,10,5,5,3,DRAM interface read leveling mismatch flagged by checker,2
FAIL_02304,cache_controller,fatal,14,10,4,4,Cache controller reported coherence state violation during eviction sequence,1
FAIL_02305,alu,error,8,8,3,3,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_02306,dma,error,4,6,3,3,DMA descriptor fetch returned misaligned address in transfer path,2
FAIL_02307,uart,error,6,7,2,4,UART RX FIFO overflow triggered mismatch in serial regression,2
FAIL_02308,interrupt_controller,fatal,9,7,4,3,Interrupt controller dropped pending interrupt during nested service,1
FAIL_02309,interrupt_controller,error,5,6,3,3,Interrupt controller dropped pending interrupt during nested service,2
FAIL_02310,pcie,warning,6,4,0,2,PCIe completion timeout observed for posted transaction replay,3
FAIL_02311,uart,error,5,4,4,3,UART framing error observed under back-to-back packet transmission,2
FAIL_02312,uart,error,4,8,5,3,UART RX FIFO overflow triggered mismatch in serial regression,2
FAIL_02313,alu,warning,5,5,0,1,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_02314,pcie,error,11,5,2,3,PCIe link training failed to reach expected LTSSM state,2
FAIL_02315,dma,warning,2,1,0,1,DMA burst transfer count mismatched expected payload length,3
FAIL_02316,dma,warning,0,1,0,1,DMA burst transfer count mismatched expected payload length,3
FAIL_02317,branch_predictor,fatal,10,8,4,3,Branch predictor accuracy dropped below threshold in loop stress test,1
FAIL_02318,interrupt_controller,error,6,7,5,3,Interrupt priority encoder produced incorrect winner on simultaneous request,2
FAIL_02319,interrupt_controller,warning,5,4,1,3,Interrupt controller dropped pending interrupt during nested service,3
FAIL_02320,uart,error,12,10,2,4,UART framing error observed under back-to-back packet transmission,2
FAIL_02321,dma,warning,6,4,2,3,DMA completion interrupt was not asserted after block copy,3
FAIL_02322,dma,warning,6,4,1,1,DMA burst transfer count mismatched expected payload length,3
FAIL_02323,uart,error,8,9,2,2,UART framing error observed under back-to-back packet transmission,2
FAIL_02324,pipeline_controller,fatal,14,6,5,2,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_02325,dram_interface,warning,4,3,2,3,DRAM interface read leveling mismatch flagged by checker,3
FAIL_02326,dma,error,1,5,4,4,DMA completion interrupt was not asserted after block copy,2
FAIL_02327,pipeline_controller,warning,1,5,1,1,Pipeline stall signal deasserted too early during hazard condition,3
FAIL_02328,dram_interface,error,12,8,4,3,DRAM interface command queue underflow hit during stress test,2
FAIL_02329,cache_controller,warning,2,3,2,3,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_02330,dram_interface,warning,3,2,1,3,DRAM interface read leveling mismatch flagged by checker,3
FAIL_02331,memory_controller,error,8,4,1,3,Memory controller returned stale read data after refresh window,2
FAIL_02332,alu,warning,5,7,3,2,ALU result mismatch against reference model at execute stage,3
FAIL_02333,dma,warning,5,3,2,2,DMA completion interrupt was not asserted after block copy,3
FAIL_02334,pipeline_controller,error,9,7,1,2,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_02335,alu,warning,2,4,1,2,ALU result mismatch against reference model at execute stage,3
FAIL_02336,interrupt_controller,fatal,11,8,3,4,Interrupt controller acknowledge sequence timed out in verification run,1
FAIL_02337,pipeline_controller,error,4,5,2,3,Pipeline controller commit ordering mismatch observed in regression,2
FAIL_02338,dram_interface,error,7,6,2,3,DRAM interface command queue underflow hit during stress test,2
FAIL_02339,dma,error,6,4,4,4,DMA completion interrupt was not asserted after block copy,2
FAIL_02340,memory_controller,error,5,8,5,4,Memory controller timing constraint violation observed in burst access,2
FAIL_02341,branch_predictor,warning,9,1,0,1,Branch predictor produced incorrect target for speculative branch,3
FAIL_02342,pcie,fatal,14,7,4,5,PCIe link training failed to reach expected LTSSM state,1
FAIL_02343,uart,error,8,7,4,3,UART framing error observed under back-to-back packet transmission,2
FAIL_02344,uart,error,8,6,2,3,UART framing error observed under back-to-back packet transmission,2
FAIL_02345,uart,warning,4,3,2,3,UART framing error observed under back-to-back packet transmission,3
FAIL_02346,dma,fatal,11,7,3,4,DMA descriptor fetch returned misaligned address in transfer path,1
FAIL_02347,branch_predictor,error,5,5,4,3,Branch predictor produced incorrect target for speculative branch,2
FAIL_02348,pipeline_controller,error,7,7,5,3,Pipeline stall signal deasserted too early during hazard condition,2
FAIL_02349,alu,fatal,9,9,4,4,ALU opcode decode produced unexpected result on signed multiply path,1
FAIL_02350,pcie,warning,3,5,1,2,PCIe completion timeout observed for posted transaction replay,3
FAIL_02351,pipeline_controller,fatal,13,9,4,3,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_02352,memory_controller,fatal,13,6,5,3,Memory controller timing constraint violation observed in burst access,1
FAIL_02353,pipeline_controller,warning,4,5,0,2,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_02354,interrupt_controller,error,7,4,3,2,Interrupt controller dropped pending interrupt during nested service,2
FAIL_02355,dma,warning,4,8,1,2,DMA burst transfer count mismatched expected payload length,3
FAIL_02356,memory_controller,error,10,6,2,4,Memory controller arbitration granted illegal transaction ordering,2
FAIL_02357,alu,error,6,4,2,2,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_02358,branch_predictor,error,13,7,0,3,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_02359,memory_controller,warning,7,4,1,2,Memory controller timing constraint violation observed in burst access,3
FAIL_02360,memory_controller,error,5,5,5,5,Memory controller timing constraint violation observed in burst access,2
FAIL_02361,dram_interface,fatal,7,10,5,4,DRAM interface command queue underflow hit during stress test,1
FAIL_02362,interrupt_controller,error,11,7,3,3,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_02363,memory_controller,error,4,7,3,3,Memory controller timing constraint violation observed in burst access,2
FAIL_02364,pipeline_controller,warning,3,6,0,2,Pipeline controller commit ordering mismatch observed in regression,3
FAIL_02365,alu,warning,7,7,2,1,ALU result mismatch against reference model at execute stage,3
FAIL_02366,uart,warning,0,3,0,1,UART baud generator drift exceeded acceptable tolerance in simulation,3
FAIL_02367,pcie,warning,2,7,2,1,PCIe TLP header mismatch detected by protocol monitor,3
FAIL_02368,cache_controller,warning,2,6,0,2,Cache controller reported coherence state violation during eviction sequence,3
FAIL_02369,branch_predictor,fatal,13,7,3,4,Branch history table update diverged from golden model,1
FAIL_02370,uart,error,9,6,4,3,UART RX FIFO overflow triggered mismatch in serial regression,2
FAIL_02371,cache_controller,warning,6,5,2,2,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_02372,branch_predictor,error,9,8,4,2,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_02373,memory_controller,warning,5,6,2,5,Memory controller returned stale read data after refresh window,3
FAIL_02374,pipeline_controller,error,4,6,4,4,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_02375,dram_interface,fatal,11,8,5,4,DRAM interface command queue underflow hit during stress test,1
FAIL_02376,dma,warning,2,6,3,2,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_02377,pcie,warning,5,7,2,1,PCIe link training failed to reach expected LTSSM state,3
FAIL_02378,pipeline_controller,error,5,5,2,4,Pipeline stall signal deasserted too early during hazard condition,2
FAIL_02379,memory_controller,warning,2,3,0,2,Memory controller arbitration granted illegal transaction ordering,3
FAIL_02380,dma,warning,4,9,0,1,DMA burst transfer count mismatched expected payload length,3
FAIL_02381,cache_controller,error,8,7,3,2,Cache dirty line writeback ordering failed scoreboard comparison,2
FAIL_02382,dram_interface,warning,4,3,2,2,DRAM interface read leveling mismatch flagged by checker,3
FAIL_02383,memory_controller,error,2,4,3,4,Memory controller timing constraint violation observed in burst access,2
FAIL_02384,dram_interface,fatal,15,5,5,5,DRAM interface command queue underflow hit during stress test,1
FAIL_02385,dram_interface,fatal,9,7,5,3,DRAM interface read leveling mismatch flagged by checker,1
FAIL_02386,dram_interface,fatal,10,10,3,3,DRAM interface calibration failed during initialization sequence,1
FAIL_02387,alu,error,6,5,2,2,ALU result mismatch against reference model at execute stage,2
FAIL_02388,cache_controller,warning,5,5,1,2,Cache dirty line writeback ordering failed scoreboard comparison,3
FAIL_02389,dram_interface,error,7,7,3,2,DRAM interface command queue underflow hit during stress test,2
FAIL_02390,cache_controller,error,4,7,3,3,Cache dirty line writeback ordering failed scoreboard comparison,2
FAIL_02391,memory_controller,error,11,4,1,3,Memory controller timing constraint violation observed in burst access,2
FAIL_02392,cache_controller,error,2,8,5,4,Cache refill handshake timed out while servicing L2 miss,2
FAIL_02393,memory_controller,warning,2,3,3,2,Memory controller returned stale read data after refresh window,3
FAIL_02394,dram_interface,error,4,8,5,3,DRAM interface read leveling mismatch flagged by checker,2
