failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
1880,pcie,fatal,4,2,2,4,Cache coherency violation in pcie,Low
1881,uart,warning,8,4,2,1,Invalid memory access violation in uart,Low
1882,dma,warning,3,4,2,3,Invalid memory access violation in dma,Low
1883,memory_controller,fatal,9,9,5,3,Protocol violation detected in memory_controller,High
1884,uart,fatal,8,8,4,3,Protocol violation detected in uart,Low
1885,alu,warning,14,10,2,4,DMA transfer error in alu,Low
1886,pipeline_controller,error,5,2,1,5,Cache coherency violation in pipeline_controller,Medium
1887,branch_predictor,fatal,11,1,2,2,Branch misprediction detected in branch_predictor,High
1888,dma,warning,14,6,2,1,Invalid memory access violation in dma,Low
1889,uart,warning,1,7,4,4,DMA transfer error in uart,Low
1890,branch_predictor,error,2,6,3,2,Buffer overflow detected in branch_predictor,Low
1891,dram_interface,fatal,14,7,0,1,DMA transfer error in dram_interface,High
1892,alu,fatal,14,9,3,5,Assertion failure detected in alu,High
1893,cache_controller,error,15,9,4,4,Buffer overflow detected in cache_controller,Medium
1894,uart,error,8,8,3,4,Assertion failure detected in uart,Medium
1895,memory_controller,error,2,7,4,5,Assertion failure detected in memory_controller,Low
1896,pipeline_controller,error,12,2,2,3,Pipeline hazard detected in pipeline_controller,Medium
1897,interrupt_controller,warning,11,3,4,1,Assertion failure detected in interrupt_controller,Low
1898,dram_interface,warning,7,8,3,4,Pipeline hazard detected in dram_interface,Low
1899,pcie,fatal,15,6,4,3,Pipeline hazard detected in pcie,High
1900,interrupt_controller,fatal,4,1,5,4,Pipeline hazard detected in interrupt_controller,Low
1901,alu,error,7,7,1,3,DMA transfer error in alu,Medium
1902,branch_predictor,fatal,13,9,0,1,Pipeline hazard detected in branch_predictor,High
1903,uart,fatal,4,3,1,3,Branch misprediction detected in uart,Low
1904,memory_controller,fatal,1,3,3,5,DMA transfer error in memory_controller,Low
1905,cache_controller,warning,4,7,1,4,Invalid memory access violation in cache_controller,Low
1906,alu,error,10,7,1,5,DMA transfer error in alu,Medium
1907,dma,fatal,5,1,1,3,Pipeline hazard detected in dma,Low
1908,branch_predictor,error,10,5,2,4,Buffer overflow detected in branch_predictor,Medium
1909,pipeline_controller,warning,1,9,1,4,Assertion failure detected in pipeline_controller,Low
1910,pipeline_controller,warning,15,1,3,3,Buffer overflow detected in pipeline_controller,Low
1911,uart,error,11,1,1,3,Assertion failure detected in uart,Medium
1912,interrupt_controller,warning,9,4,3,2,DMA transfer error in interrupt_controller,Low
1913,interrupt_controller,error,3,8,2,1,Cache coherency violation in interrupt_controller,Low
1914,memory_controller,fatal,1,7,5,2,Cache coherency violation in memory_controller,Low
1915,dma,error,12,6,5,5,Invalid memory access violation in dma,Medium
1916,uart,fatal,13,2,1,5,Protocol violation detected in uart,High
1917,dram_interface,warning,6,5,2,5,Pipeline hazard detected in dram_interface,Low
1918,dram_interface,warning,15,6,1,5,Branch misprediction detected in dram_interface,Low
1919,uart,warning,12,5,2,1,Buffer overflow detected in uart,Low
1920,alu,error,12,1,1,5,Assertion failure detected in alu,Medium
1921,alu,fatal,3,8,0,1,Assertion failure detected in alu,Low
1922,cache_controller,error,0,10,1,4,DMA transfer error in cache_controller,Low
1923,interrupt_controller,error,11,5,2,1,Cache coherency violation in interrupt_controller,Medium
1924,branch_predictor,fatal,6,10,2,1,Branch misprediction detected in branch_predictor,Low
1925,cache_controller,fatal,8,5,1,3,Cache coherency violation in cache_controller,Low
1926,alu,fatal,5,4,3,2,Branch misprediction detected in alu,Low
1927,branch_predictor,warning,12,9,4,3,Pipeline hazard detected in branch_predictor,Low
1928,interrupt_controller,error,10,8,3,3,Pipeline hazard detected in interrupt_controller,Medium
1929,pipeline_controller,warning,5,3,3,3,Protocol violation detected in pipeline_controller,Low
1930,alu,error,10,7,5,1,Pipeline hazard detected in alu,Medium
1931,uart,warning,4,5,3,2,Pipeline hazard detected in uart,Low
1932,alu,fatal,7,8,2,5,Cache coherency violation in alu,Low
1933,interrupt_controller,warning,8,1,1,1,Pipeline hazard detected in interrupt_controller,Low
1934,pcie,warning,7,2,4,2,Buffer overflow detected in pcie,Low
1935,pipeline_controller,fatal,3,5,2,1,Branch misprediction detected in pipeline_controller,Low
1936,memory_controller,fatal,8,4,4,2,DMA transfer error in memory_controller,Low
1937,uart,error,10,2,4,5,Buffer overflow detected in uart,Medium
1938,branch_predictor,warning,4,9,1,4,DMA transfer error in branch_predictor,Low
1939,interrupt_controller,error,13,8,3,4,Branch misprediction detected in interrupt_controller,Medium
1940,alu,warning,8,6,3,2,Pipeline hazard detected in alu,Low
1941,uart,error,8,2,4,3,Branch misprediction detected in uart,Medium
1942,pcie,fatal,12,6,4,5,Branch misprediction detected in pcie,High
1943,branch_predictor,error,2,7,0,1,Cache coherency violation in branch_predictor,Low
1944,pipeline_controller,warning,12,8,4,5,Invalid memory access violation in pipeline_controller,Low
1945,alu,error,4,9,3,4,Cache coherency violation in alu,Low
1946,pcie,fatal,9,6,4,2,DMA transfer error in pcie,High
1947,dma,error,15,2,1,2,Protocol violation detected in dma,Medium
1948,dma,error,4,5,1,1,Assertion failure detected in dma,Low
1949,dma,error,4,3,1,5,Invalid memory access violation in dma,Low
1950,pipeline_controller,error,11,5,0,3,DMA transfer error in pipeline_controller,Medium
1951,branch_predictor,warning,2,3,3,3,Protocol violation detected in branch_predictor,Low
1952,uart,warning,12,8,5,4,Pipeline hazard detected in uart,Low
1953,uart,fatal,14,1,5,2,Cache coherency violation in uart,High
1954,branch_predictor,warning,14,9,2,3,Pipeline hazard detected in branch_predictor,Low
1955,dram_interface,fatal,6,3,2,5,Buffer overflow detected in dram_interface,Low
1956,alu,error,10,2,5,4,Assertion failure detected in alu,Medium
1957,pipeline_controller,fatal,14,7,5,2,Protocol violation detected in pipeline_controller,High
1958,memory_controller,fatal,3,5,1,3,Pipeline hazard detected in memory_controller,Low
1959,pipeline_controller,fatal,10,10,3,3,Protocol violation detected in pipeline_controller,High
1960,dram_interface,warning,15,4,2,2,Invalid memory access violation in dram_interface,Low
1961,dram_interface,warning,4,9,5,2,Pipeline hazard detected in dram_interface,Low
1962,interrupt_controller,error,5,9,3,3,Buffer overflow detected in interrupt_controller,Medium
1963,pipeline_controller,fatal,10,6,0,5,Pipeline hazard detected in pipeline_controller,High
1964,dram_interface,warning,10,1,3,3,DMA transfer error in dram_interface,Low
1965,alu,warning,15,9,5,1,Cache coherency violation in alu,Low
1966,pcie,warning,11,3,3,4,DMA transfer error in pcie,Low
1967,memory_controller,fatal,12,6,2,5,Invalid memory access violation in memory_controller,High
1968,interrupt_controller,warning,4,9,4,3,Pipeline hazard detected in interrupt_controller,Low
1969,branch_predictor,error,9,6,1,4,Protocol violation detected in branch_predictor,Medium
1970,memory_controller,fatal,7,8,0,5,Branch misprediction detected in memory_controller,Low
1971,dma,warning,12,2,2,2,Protocol violation detected in dma,Low
1972,memory_controller,fatal,11,5,1,1,Buffer overflow detected in memory_controller,High
1973,alu,warning,4,8,3,5,Cache coherency violation in alu,Low
1974,dma,error,4,2,1,1,Assertion failure detected in dma,Low
1975,dram_interface,error,15,1,2,5,Pipeline hazard detected in dram_interface,Medium
1976,dma,error,2,10,1,2,Invalid memory access violation in dma,Low
1977,alu,fatal,9,3,1,1,Protocol violation detected in alu,High
1978,dram_interface,error,10,5,1,5,Cache coherency violation in dram_interface,Medium
1979,uart,warning,15,9,4,3,Branch misprediction detected in uart,Low
1980,pipeline_controller,warning,10,4,3,5,Protocol violation detected in pipeline_controller,Low
1981,pipeline_controller,warning,8,2,0,5,Assertion failure detected in pipeline_controller,Low
1982,dram_interface,fatal,4,7,2,3,DMA transfer error in dram_interface,Low
1983,uart,fatal,14,9,4,2,Cache coherency violation in uart,High
1984,pipeline_controller,warning,6,4,2,4,Protocol violation detected in pipeline_controller,Low
1985,alu,warning,1,7,2,3,DMA transfer error in alu,Low
1986,cache_controller,warning,2,3,2,4,Branch misprediction detected in cache_controller,Low
1987,alu,warning,5,4,5,2,Buffer overflow detected in alu,Low
1988,uart,warning,2,4,4,4,Buffer overflow detected in uart,Low
1989,dma,warning,10,4,3,5,Protocol violation detected in dma,Low
1990,dma,warning,10,5,3,1,Invalid memory access violation in dma,Low
1991,memory_controller,fatal,14,2,2,1,Branch misprediction detected in memory_controller,High
1992,alu,fatal,13,1,0,5,Protocol violation detected in alu,High
1993,interrupt_controller,fatal,10,7,1,3,Assertion failure detected in interrupt_controller,High
1994,dram_interface,error,13,8,4,1,DMA transfer error in dram_interface,Medium
1995,interrupt_controller,error,14,9,1,4,Protocol violation detected in interrupt_controller,Medium
1996,interrupt_controller,warning,10,3,1,1,Buffer overflow detected in interrupt_controller,Low
1997,dma,fatal,0,2,4,5,Assertion failure detected in dma,Low
1998,dram_interface,fatal,14,4,4,2,Assertion failure detected in dram_interface,High
1999,memory_controller,warning,6,10,3,4,Assertion failure detected in memory_controller,Low
2000,pcie,warning,10,5,0,2,Protocol violation detected in pcie,Low
2001,pipeline_controller,error,3,7,0,2,Cache coherency violation in pipeline_controller,Low
2002,memory_controller,warning,7,4,4,4,Invalid memory access violation in memory_controller,Low
2003,dram_interface,error,14,4,4,2,Protocol violation detected in dram_interface,Medium
2004,pcie,fatal,2,2,5,1,Cache coherency violation in pcie,Low
2005,pcie,warning,2,7,5,5,Buffer overflow detected in pcie,Low
2006,cache_controller,warning,10,6,2,4,Pipeline hazard detected in cache_controller,Low
2007,dma,fatal,5,2,1,5,Branch misprediction detected in dma,Low
2008,branch_predictor,warning,0,4,2,3,DMA transfer error in branch_predictor,Low
2009,uart,fatal,14,4,5,3,Branch misprediction detected in uart,High
2010,memory_controller,error,10,6,2,4,Cache coherency violation in memory_controller,Medium
2011,branch_predictor,error,0,6,5,3,Pipeline hazard detected in branch_predictor,Low
2012,uart,warning,11,5,0,5,Pipeline hazard detected in uart,Low
2013,dram_interface,error,1,8,0,2,Branch misprediction detected in dram_interface,Low
2014,dram_interface,error,0,5,0,5,Buffer overflow detected in dram_interface,Low
2015,cache_controller,error,13,6,4,3,Branch misprediction detected in cache_controller,Medium
2016,dram_interface,warning,10,7,1,3,Cache coherency violation in dram_interface,Low
2017,interrupt_controller,fatal,9,7,2,1,Pipeline hazard detected in interrupt_controller,High
2018,uart,warning,9,4,4,3,Buffer overflow detected in uart,Low
2019,uart,error,12,8,4,4,Pipeline hazard detected in uart,Medium
2020,alu,error,8,7,0,1,Protocol violation detected in alu,Medium
2021,alu,error,13,7,0,2,Protocol violation detected in alu,Medium
2022,memory_controller,fatal,11,4,5,2,DMA transfer error in memory_controller,High
2023,dram_interface,error,4,3,1,3,Pipeline hazard detected in dram_interface,Low
2024,interrupt_controller,error,12,10,5,4,Protocol violation detected in interrupt_controller,Medium
2025,interrupt_controller,error,0,4,1,1,Invalid memory access violation in interrupt_controller,Low
2026,uart,warning,2,9,1,1,Pipeline hazard detected in uart,Low
2027,memory_controller,warning,14,4,3,3,Cache coherency violation in memory_controller,Low
2028,branch_predictor,fatal,10,9,4,2,Branch misprediction detected in branch_predictor,High
2029,pipeline_controller,error,7,10,5,3,Pipeline hazard detected in pipeline_controller,Medium
2030,branch_predictor,error,6,9,5,4,Pipeline hazard detected in branch_predictor,Medium
2031,dram_interface,fatal,4,2,4,2,Buffer overflow detected in dram_interface,Low
2032,pipeline_controller,error,6,10,1,3,DMA transfer error in pipeline_controller,Medium
2033,memory_controller,error,0,2,4,1,Cache coherency violation in memory_controller,Low
2034,alu,fatal,3,9,3,1,DMA transfer error in alu,Low
2035,dram_interface,error,6,8,3,3,Buffer overflow detected in dram_interface,Medium
2036,cache_controller,fatal,10,8,5,5,Pipeline hazard detected in cache_controller,High
2037,dma,fatal,15,8,4,4,Assertion failure detected in dma,High
2038,pipeline_controller,error,9,8,4,3,Branch misprediction detected in pipeline_controller,Medium
2039,dram_interface,error,0,2,5,3,Buffer overflow detected in dram_interface,Low
2040,dma,warning,10,4,2,1,Cache coherency violation in dma,Low
2041,pcie,error,0,6,1,3,Buffer overflow detected in pcie,Low
2042,pipeline_controller,fatal,13,4,3,5,Pipeline hazard detected in pipeline_controller,High
2043,pipeline_controller,fatal,10,10,1,3,Cache coherency violation in pipeline_controller,High
2044,cache_controller,error,12,9,1,4,Branch misprediction detected in cache_controller,Medium
2045,branch_predictor,fatal,2,8,4,3,Buffer overflow detected in branch_predictor,Low
2046,uart,error,12,8,2,3,Cache coherency violation in uart,Medium
2047,alu,warning,0,10,4,1,Assertion failure detected in alu,Low
2048,branch_predictor,warning,4,9,1,3,Cache coherency violation in branch_predictor,Low
2049,alu,error,11,1,5,2,Branch misprediction detected in alu,Medium
2050,branch_predictor,error,15,2,5,5,Pipeline hazard detected in branch_predictor,Medium
2051,dram_interface,warning,4,1,1,5,Pipeline hazard detected in dram_interface,Low
2052,interrupt_controller,error,9,5,5,5,Branch misprediction detected in interrupt_controller,Medium
2053,uart,fatal,2,3,5,2,Branch misprediction detected in uart,Low
2054,dram_interface,fatal,12,10,3,2,Branch misprediction detected in dram_interface,High
2055,dram_interface,warning,2,7,0,4,Buffer overflow detected in dram_interface,Low
2056,branch_predictor,warning,9,3,2,4,Buffer overflow detected in branch_predictor,Low
2057,branch_predictor,warning,14,7,5,1,Protocol violation detected in branch_predictor,Low
2058,alu,fatal,5,2,3,1,Pipeline hazard detected in alu,Low
2059,interrupt_controller,error,12,4,0,1,Invalid memory access violation in interrupt_controller,Medium
2060,uart,fatal,11,1,3,5,DMA transfer error in uart,High
2061,alu,warning,9,4,4,2,Protocol violation detected in alu,Low
2062,interrupt_controller,warning,0,6,2,1,Pipeline hazard detected in interrupt_controller,Low
2063,dram_interface,fatal,10,9,4,5,Cache coherency violation in dram_interface,High
2064,dram_interface,fatal,0,8,5,3,Protocol violation detected in dram_interface,Low
2065,memory_controller,error,4,8,2,5,Pipeline hazard detected in memory_controller,Low
2066,alu,fatal,12,9,0,2,Invalid memory access violation in alu,High
2067,cache_controller,fatal,0,8,1,5,DMA transfer error in cache_controller,Low
2068,memory_controller,warning,12,10,2,3,DMA transfer error in memory_controller,Low
2069,dma,error,15,1,2,1,Buffer overflow detected in dma,Medium
2070,cache_controller,error,3,10,0,5,Buffer overflow detected in cache_controller,Low
2071,uart,fatal,7,8,3,1,Assertion failure detected in uart,Low
2072,dram_interface,error,9,8,3,4,Buffer overflow detected in dram_interface,Medium
2073,dram_interface,error,6,6,5,3,DMA transfer error in dram_interface,Medium
